Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate,cluster,style_label
040a74bb0a465c54,Arnold Allen,9,145.0,Southpaw,3.063731763501407,1.0,0.2222222222222222,0.3333333333333333,121.0,0.3993993993993994,0.5294117647058824,0.7518796992481203,0.1829573934837092,0.0651629072681704,0.8922305764411027,0.0426065162907268,0.0651629072681704,0.1538461538461538,0.1538461538461538,0.6923076923076923,0.6923076923076923,4,Volume Strikers
045f25b3a4c08e81,Jack Marshman,6,185.0,Orthodox,2.678843226788432,0.0,0.0,0.0,0.0,0.2384823848238482,0.0,0.5965909090909091,0.2443181818181818,0.1590909090909091,0.9772727272727272,0.0227272727272727,0.0,0.25,0.25,0.5,0.375,4,Volume Strikers
04643fd03d9159cc,Marcus Aurelio,6,155.0,Orthodox,2.362934362934363,0.8333333333333334,0.5,0.1666666666666666,90.16666666666669,0.3333333333333333,0.1428571428571428,0.8562091503267973,0.0915032679738562,0.0522875816993464,0.7647058823529411,0.0980392156862745,0.1372549019607843,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.3333333333333333,4,Volume Strikers
04c8b08b16a5b99e,Tanner Boser,5,205.0,Orthodox,4.92375935680621,0.0,0.0,0.2,69.8,0.519298245614035,0.0,0.4459459459459459,0.1756756756756756,0.3783783783783784,0.8513513513513513,0.1148648648648648,0.0337837837837837,0.4,0.0,0.6,0.6,3,Balanced Decision Fighters
04d5718ed2661e8c,Jorge Gurgel,7,155.0,Orthodox,3.3969465648854964,0.8571428571428571,0.1428571428571428,0.0,225.42857142857144,0.3311627906976744,0.25,0.6910112359550562,0.095505617977528,0.2134831460674157,0.6741573033707865,0.1657303370786516,0.1601123595505618,0.0,0.1428571428571428,0.8571428571428571,0.4285714285714285,4,Volume Strikers
05339613bf8e9808,Rob Font,13,135.0,Orthodox,4.793632075471698,0.7692307692307693,0.4615384615384615,0.2307692307692307,71.53846153846153,0.4425694066412629,0.3846153846153846,0.7749077490774908,0.1709717097170971,0.054120541205412,0.8905289052890529,0.068880688806888,0.040590405904059,0.3,0.1,0.6,0.65,2,Aggressive Strikers
0541480fbf719d86,Houston Alexander,6,205.0,Orthodox,3.643564356435644,0.1666666666666666,0.0,0.5,18.166666666666668,0.5575757575757576,1.0,0.532608695652174,0.0760869565217391,0.391304347826087,0.4891304347826087,0.2608695652173913,0.25,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0,Submission Hunters
054defd5420a551f,Rob Kimmons,6,185.0,Orthodox,2.282208588957056,1.0,1.3333333333333333,0.0,130.16666666666666,0.5224719101123596,0.4285714285714285,0.6451612903225806,0.2903225806451613,0.064516129032258,0.2688172043010752,0.4838709677419355,0.2473118279569892,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.5714285714285714,0,Submission Hunters
056c493bbd76a918,Henry Cejudo,11,135.0,Orthodox,4.244541484716157,1.2727272727272727,0.0909090909090909,0.4545454545454545,145.0,0.4846153846153846,0.25,0.5573192239858906,0.2627865961199294,0.1798941798941798,0.6984126984126984,0.1622574955908289,0.1393298059964726,0.3125,0.0,0.6875,0.5625,3,Balanced Decision Fighters
05866d8c3a321856,Marvin Eastman,5,185.0,Orthodox,2.1823932525039536,0.4,0.0,0.0,59.4,0.3467336683417085,0.2857142857142857,0.4492753623188406,0.2898550724637681,0.2608695652173913,0.2898550724637681,0.7101449275362319,0.0,0.8,0.0,0.2,0.2,0,Submission Hunters
05fa626cb33d15b8,Andrea Lee,6,125.0,Orthodox,5.031421838177533,1.8333333333333333,0.6666666666666666,0.1666666666666666,120.16666666666669,0.4947856315179606,0.55,0.5105386416861827,0.2997658079625293,0.189695550351288,0.8032786885245902,0.0960187353629976,0.1007025761124121,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.5,3,Balanced Decision Fighters
06734ca9d88dec3a,Shara Magomedov,5,185.0,Orthodox,6.684822975984155,0.0,0.0,0.4,15.2,0.6540697674418605,0.0,0.4488888888888889,0.2955555555555555,0.2555555555555555,0.7844444444444445,0.1511111111111111,0.0644444444444444,0.3333333333333333,0.0,0.6666666666666666,1.0,3,Balanced Decision Fighters
06f36cf4bd97ec77,Ed Herman,20,205.0,Orthodox,3.356295128226409,1.65,0.7,0.1,190.95,0.4797153024911032,0.5,0.615727002967359,0.2744807121661721,0.1097922848664688,0.4940652818991098,0.2507418397626113,0.2551928783382789,0.3076923076923077,0.2692307692307692,0.3846153846153846,0.5,0,Submission Hunters
07225ba28ae309b6,Charles Oliveira,22,155.0,Orthodox,3.6618777146675576,1.0454545454545454,1.0,0.3181818181818182,133.77272727272728,0.5294685990338164,0.359375,0.6277372262773723,0.2518248175182482,0.1204379562043795,0.635036496350365,0.1642335766423357,0.2007299270072992,0.25,0.5833333333333334,0.1388888888888889,0.4444444444444444,0,Submission Hunters
07a18ae55dfc3cd9,Paul Varelans,8,300.0,Orthodox,1.4564369310793237,0.25,0.375,0.125,0.0,0.4375,1.0,0.7142857142857143,0.1071428571428571,0.1785714285714285,0.3035714285714285,0.375,0.3214285714285714,0.625,0.25,0.125,0.5,0,Submission Hunters
07f72a2a7591b409,Jon Jones,22,248.0,Orthodox,4.33600625855662,1.818181818181818,0.5,0.2272727272727272,201.63636363636363,0.5853465346534653,0.4347826086956521,0.4736129905277402,0.2428958051420839,0.2834912043301759,0.6664411366711772,0.1617050067658998,0.1718538565629228,0.25,0.25,0.4166666666666667,0.8333333333333334,3,Balanced Decision Fighters
0845c81e37d3bcb3,Volkan Oezdemir,7,205.0,Orthodox,4.923371647509578,0.1428571428571428,0.1428571428571428,0.7142857142857143,21.142857142857142,0.4647377938517179,0.5,0.5992217898832685,0.1556420233463035,0.245136186770428,0.77431906614786,0.159533073929961,0.0661478599221789,0.4375,0.125,0.4375,0.625,2,Aggressive Strikers
08ae5cd9aef7ddd3,Kimo Leopoldo,6,235.0,Orthodox,1.249296567248171,0.6666666666666666,0.5,0.0,19.666666666666668,0.4805194805194805,0.4,0.8108108108108109,0.1621621621621621,0.027027027027027,0.2702702702702703,0.1351351351351351,0.5945945945945946,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,Submission Hunters
08af939f41b5a57b,Beneil Dariush,13,155.0,Southpaw,4.221867517956904,1.0769230769230769,0.4615384615384615,0.4615384615384615,204.7692307692308,0.513094083414161,0.3888888888888889,0.5879017013232514,0.2495274102079395,0.162570888468809,0.6275992438563327,0.1795841209829867,0.1928166351606805,0.36,0.24,0.4,0.52,3,Balanced Decision Fighters
