Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate
0232cabbc30a2372,Davey Grant,1,135.0,Orthodox,6.533333333333333,0.0,0.0,0.0,10.0,0.358974358974359,0.0,0.40816326530612246,0.40816326530612246,0.1836734693877551,1.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.6666666666666666
029880cdbf5ca089,Sean Sherk,12,155.0,Orthodox,2.220042796005706,4.166666666666667,0.3333333333333333,0.0,436.4166666666667,0.34698996655518394,0.4424778761061947,0.7493975903614458,0.10361445783132531,0.14698795180722893,0.5301204819277109,0.1566265060240964,0.3132530120481928,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666
029eaff01e6bb8f0,Conor McGregor,1,155.0,Southpaw,5.09433962264151,0.0,0.0,1.0,3.0,0.3103448275862069,0.0,0.8888888888888888,0.1111111111111111,0.0,0.5555555555555556,0.0,0.4444444444444444,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Dustin Poirier,26,155.0,Southpaw,5.287012538824341,0.9615384615384616,0.8076923076923077,0.46153846153846156,135.80769230769232,0.5021304490331039,0.390625,0.7996083550913838,0.09595300261096605,0.10443864229765012,0.7460835509138382,0.15992167101827676,0.09399477806788512,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Eddie Alvarez,1,155.0,Southpaw,2.862385321100917,0.0,1.0,0.0,147.0,0.34210526315789475,0.0,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.8076923076923077,0.038461538461538464,0.15384615384615385,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Erik Koch,1,155.0,Southpaw,2.1333333333333333,0.0,5.0,0.0,209.0,0.43243243243243246,0.0,0.53125,0.375,0.09375,0.40625,0.40625,0.1875,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Justin Gaethje,1,155.0,Southpaw,6.833333333333333,0.0,0.0,1.0,1.0,0.6212121212121212,0.0,0.5609756097560976,0.17073170731707318,0.2682926829268293,0.926829268292683,0.04878048780487805,0.024390243902439025,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Max Holloway,1,155.0,Southpaw,7.24,0.0,1.0,0.0,6.0,0.40582959641255606,0.0,0.7790055248618785,0.2154696132596685,0.0055248618784530384,0.9226519337016574,0.07734806629834254,0.0,0.4375,0.25,0.28125,0.6875
029eaff01e6bb8f0,Michael Johnson,1,155.0,Southpaw,8.842105263157896,0.0,0.0,1.0,3.0,0.3783783783783784,0.0,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.0,0.2857142857142857,0.4375,0.25,0.28125,0.6875
02f2a9702ba3d167,Alex White,1,145.0,Southpaw,5.2,3.0,0.0,0.0,68.0,0.45348837209302323,0.42857142857142855,0.46153846153846156,0.34615384615384615,0.19230769230769232,0.8589743589743589,0.1282051282051282,0.01282051282051282,0.0,0.0,1.0,0.7142857142857143
02f2a9702ba3d167,Andre Fili,1,145.0,Southpaw,3.6666666666666665,5.0,0.0,1.0,268.0,0.3793103448275862,0.8333333333333334,0.5818181818181818,0.09090909090909091,0.32727272727272727,0.8909090909090909,0.0,0.10909090909090909,0.0,0.0,1.0,0.7142857142857143
